---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,ROI 8,ROI 8,ROI 9,ROI 9,ROI 11,ROI 11,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
6578.06094,26452.7059,,19972.1274,,17586.3284,,12427.3759,,20686.8138,,9757.33333,,21003.1946,,14708.4536,,16713.4641,,,,,
6578.2276,,34867.7647,,23323.8981,,21885.2239,,27966.9787,,22211.0069,,17022.8267,,28402.1745,,18947.101,,19441.9346,,,,
6578.39426,26457.3333,,19888.5605,,17520.9851,,12401.4184,,20774.4828,,9695.70667,,20971.1678,,14634.1278,,16644.8889,,,,,
6578.56092,,34824.3399,,23472.8917,,21807.8806,,27770.156,,22250.4,,16974.4533,,28450.1208,,19003.8103,,19391.6601,,,,
6578.72766,26498.4837,,19915.4904,,17570.8955,,12382.5248,,20682.2897,,9725.30667,,21001.7181,,14707.9588,,16649.7255,,,,,
6578.89432,,34872.1569,,23458.0637,,21744.3582,,27482.5816,,22301.7931,,16986.4533,,28221.0201,,18862.4495,,19307.0065,,,,
6579.06098,26455.3725,,19911.6433,,17539.2239,,12457.078,,20651.1448,,9710.50667,,21069.9866,,14739.6619,,16723.2941,,,,,
6579.22764,,34832.1046,,23474.1911,,21754,,27443.5461,,22136.8828,,16901.68,,28149.2081,,18892.3381,,19342.4837,,,,
6579.3943,26481.5948,,19888.3567,,17577.7015,,12458.4681,,20736.2759,,9662.69333,,21025.0738,,14635.6454,,16678.6405,,,,,
6579.56103,,34852.0784,,23442.3185,,21668.5373,,27326.8085,,22212.1103,,16964.96,,28305.6644,,18901.1134,,19307.4248,,,,
6579.72769,26459.1373,,19905.8854,,17540.2985,,12376.9078,,20691.4759,,9734.10667,,20996.1879,,14687.3402,,16685.5163,,,,,
6579.89435,,34807.2157,,23432.0764,,21583.8507,,27710.1844,,22289.9862,,16963.76,,28738.604,,18792.5443,,19234.0915,,,,
6580.06101,26463.1111,,19926.7771,,17581.791,,12383.4043,,20748.0552,,9704.74667,,20993.2886,,14733.7897,,16696.4706,,,,,
6580.22775,,34886.0654,,23345.3248,,21694.9552,,27670.0426,,22314.069,,17006.2667,,28677.9329,,18793.501,,19129.2549,,,,
6580.39441,26471.9477,,19956.2803,,17585.1642,,12459.773,,20751.5862,,9686.08,,21021.9866,,14693.2124,,16636.4183,,,,,
6580.56107,,34870.3007,,23432.6115,,21731.8806,,28354.383,,22371.0345,,16911.84,,28742.8188,,19057.0557,,19140.8627,,,,
6580.72772,26459.3203,,19938.6752,,17551.9104,,12489.8156,,20697.931,,9696.64,,21064.2953,,14686.4165,,16676.2614,,,,,
6580.89438,,34897.9346,,23419.6178,,21847.6418,,28213.9574,,22300.6621,,16862.4267,,28493.0738,,18947.0351,,19136.5229,,,,
6581.06112,26476.1569,,19901.121,,17523.8209,,12428.0284,,20733.8759,,9716.50667,,20957.5302,,14671.3402,,16687.3987,,,,,
6581.22778,,34764.7582,,23373.0955,,21811.6418,,27987.4043,,22356.6345,,16869.2,,28622.1745,,19110.7629,,19116.732,,,,
6581.39444,26458.9281,,19930.3694,,17536.3284,,12380,,20712.8552,,9785.89333,,21007.7315,,14648.3134,,16662.902,,,,,
6581.5611,,34790.4314,,23416.1529,,21757.2239,,27893.8723,,22327.4207,,16857.2267,,28631.8658,,19009.8804,,19208.4183,,,,
6581.72783,26479.3464,,19971.6433,,17533.6119,,12404.539,,20667.3931,,9705.04,,21008.9933,,14662.499,,16662.7712,,,,,
6581.89449,,34809.3333,,23373.9363,,21749.0448,,27628.3972,,22342.8966,,16924.3467,,28661.9329,,18939.1505,,19181.9085,,,,
6582.06115,26498.6144,,19880.4331,,17611.9104,,12438.6099,,20756.5793,,9713.01333,,21000.9128,,14695.5546,,16693.9608,,,,,
6582.22781,,34839.9216,,23352.6369,,21757.9701,,27452.8227,,22390.1241,,16885.8933,,28590.604,,18886.7959,,19188.549,,,,
6582.39447,26426.7974,,19880.586,,17537.5224,,12373.9291,,20722.2345,,9714.61333,,21013.4765,,14712.6763,,16709.9608,,,,,
6582.56121,,34902.3268,,23473.1465,,21672.2388,,27352.0567,,22310.3448,,16872.88,,28568.3758,,18743.5216,,19185.9346,,,,
6582.72787,26459.1373,,19961.2994,,17579.6716,,12446.6667,,20675.7517,,9709.06667,,20938.2819,,14708.5856,,16646.6405,,,,,
6582.89453,,34870.2484,,23607.8981,,21772.1791,,27129.3901,,22301.7655,,16901.3067,,28415.3826,,18710.433,,19189.4902,,,,
6583.06119,26482.5098,,20026.7006,,17512.7761,,12449.617,,20701.9586,,9695.6,,21013.6376,,14704,,16657.4118,,,,,
6583.22792,,34877.3856,,23490.1656,,21705.9104,,27000.7092,,22270.2345,,16886.6933,,28352.3221,,18739.9918,,19092.3399,,,,
6583.39458,26487.8954,,19967.7707,,17617.7612,,12458.6667,,20776.0276,,9716.66667,,21046.1745,,14691.068,,16657.2026,,,,,
6583.56124,,34871.634,,23459.3376,,21673.2836,,26923.6879,,22331.2,,16967.2533,,28270.1477,,18692.8825,,19186.3268,,,,
6583.7279,26494.7451,,19946.8535,,17590.209,,12482.8369,,20797.3793,,9656.21333,,20992.4832,,14696.8742,,16649.0458,,,,,
6583.89456,,35060.2353,,23500.0255,,21714.3284,,26883.3191,,22365.1862,,16925.68,,28163.1141,,18722.3753,,19189.9869,,,,
6584.0613,26481.4118,,19927.5669,,17542.0299,,12436.7376,,20715.0345,,9702.53333,,21015.1141,,14712.4124,,16631.5294,,,,,
6584.22796,,34938.0392,,23412.4841,,21670.4776,,26872.1135,,22216.6345,,16955.4933,,28247.5436,,18542.9443,,18996.5229,,,,
6584.39462,26498.7712,,19914.9299,,17524.8955,,12395.461,,20684.0276,,9700.88,,21008.4832,,14701.7897,,16676.5229,,,,,
6584.56128,,35038.9804,,23506.9554,,21794.9254,,26764.5957,,22357.5724,,17211.0133,,28138.3356,,18556.6351,,19091.5294,,,,
6584.72801,26391.1373,,19940.2293,,17535.791,,12440.1135,,20696.1379,,9684.85333,,21037.1007,,14713.732,,16675.634,,,,,
6584.89467,,34796.0523,,23359.4395,,21815.7015,,27122.922,,22347.0621,,17184.5867,,28082.5772,,18603.7443,,19020.4444,,,,
6585.06133,26505.1242,,19953.4777,,17497.5224,,12422.7234,,20737.7379,,9722.10667,,21051.4899,,14677.0474,,16701.098,,,,,
6585.22799,,34833.9608,,23558.9554,,21809.9104,,26994.8085,,22240.4966,,17177.4133,,28152.5369,,18534.4,,19053.6993,,,,
6585.39465,26434.4314,,19949.5287,,17490.9552,,12448.5957,,20777.2138,,9731.89333,,21020.6174,,14680.6763,,16691.7386,,,,,
6585.56139,,34879.9477,,23461.121,,21719.1642,,26920,,22346.0138,,17260.56,,28663.9195,,18517.0144,,18994.6144,,,,
6585.72805,26583.4248,,19964.1529,,17550.8955,,12454.7234,,20744.469,,9744.48,,21065.8792,,14713.3691,,16645.5425,,,,,
6585.89471,,34915.1111,,23395.5924,,21726.1493,,26773.1064,,22295.2552,,17217.4667,,28544.4832,,18490.7876,,19075.6601,,,,
6586.06137,26427.6601,,19937.6815,,17521.2537,,12444.6809,,20737.4897,,9668.72,,21087.7584,,14683.0845,,16674.902,,,,,
6586.2281,,34860.0784,,23495.1083,,21736.0597,,26543.9149,,22308.1655,,17155.8133,,28391.0067,,18507.1835,,19120.7843,,,,
6586.39476,26480.4706,,19946.8535,,17557.7015,,12428.9078,,20698.6483,,9656.66667,,21027.4899,,14673.9134,,16591.0065,,,,,
6586.56142,,34798.902,,23512.586,,21674.5672,,26624.539,,22279.7793,,17010.3733,,28172.1611,,18539.7773,,19165.6993,,,,
6586.72808,26443.451,,19925.3758,,17551.5224,,12403.2908,,20744.8828,,9675.68,,20982.443,,14739.299,,16694.9804,,,,,
6586.89474,,34915.268,,23455.465,,21711.0149,,26516.9078,,22345.7655,,16977.68,,28276.2416,,18586.0289,,19119.7386,,,,
6587.06148,26532.7582,,19930.0382,,17527.2239,,12414.3546,,20738.5931,,9703.62667,,21012.3758,,14688.3629,,16618.2222,,,,,
6587.22814,,34840.7582,,23425.5032,,21671.1642,,26294.8369,,22430.7862,,17007.6267,,29192.6174,,18491.8103,,19099.5033,,,,
6587.3948,26479.9477,,19892.8917,,17606.8657,,12415.5177,,20690.6483,,9717.76,,21025.3691,,14750.7794,,16642.8497,,,,,
6587.56146,,34747.7908,,23437.4522,,21688.9851,,26524.5106,,22433.4897,,17022.6133,,29011.5168,,18439.4887,,19128.3137,,,,
6587.72819,26450.719,,20023.9236,,17507.1642,,12427.9716,,20690.2069,,9729.73333,,21027.1678,,14652.3711,,16606.4052,,,,,
6587.89485,,34809.6993,,23464.6879,,21674.3284,,26278.0426,,22364.2207,,17042.8267,,28806.4161,,18437.0474,,19212.915,,,,
6588.06151,26519.3725,,19953.5287,,17546.2985,,12434.0709,,20727.5586,,9762.42667,,21040.1879,,14643.266,,16682.1438,,,,,
6588.22817,,34783.634,,23477.0701,,21581.0149,,26234.156,,22347.1172,,16967.7333,,28915.2215,,18489.1381,,19212.2092,,,,
6588.39483,26459.268,,19861.1465,,17579.9403,,12450.4113,,20763.4759,,9677.94667,,21030.1745,,14710.5979,,16622.4052,,,,,
6588.56157,,34937.3333,,23469.4268,,21651.2836,,26146.1844,,22428.1931,,17019.8933,,28737.7718,,18521.2371,,19282.9281,,,,
6588.72823,26481.8301,,19939.1338,,17556.1493,,12447.4894,,20749.8207,,9681.22667,,21021.1007,,14699.5794,,16635.2418,,,,,
6588.89489,,34862.6144,,23422.4204,,21545.3731,,26138.0709,,22294.6759,,17054.24,,28578.8456,,18595.6948,,19314.5098,,,,
6589.06155,26444.0261,,19932.586,,17584.6567,,12467.2624,,20712.3586,,9681.89333,,21053.2617,,14661.7072,,16660.0261,,,,,
6589.22828,,34916.5229,,23462.2675,,21655.2239,,26251.1773,,22398.8966,,16988.96,,28622.255,,18590.4495,,19369.9608,,,,
6589.39494,26441.8562,,19910.6242,,17604.0299,,12462.5532,,20752.7448,,9740.32,,21035.4362,,14632.3464,,16642.3791,,,,,
6589.5616,,34964.4967,,23418.9809,,21564.8657,,26552.766,,22397.0207,,17083.68,,28565.6913,,18563.332,,19420.4444,,,,
6589.72826,26472.6013,,20016.8408,,17618.9254,,12464.2837,,20754.3172,,9637.46667,,21035.3557,,14695.0268,,16643.268,,,,,
6589.89492,,34868.1307,,23383.5924,,21638.209,,26445.2199,,22348.4138,,17026.8,,28592.6443,,18618.5567,,19531.0588,,,,
6590.06166,26474.4575,,20003.4395,,17578.0597,,12390.0709,,20706.3172,,9731.52,,21023.1141,,14677.6412,,16642.0392,,,,,
6590.22832,,34843.2157,,23391.5669,,21532.8955,,26036.9362,,22360,,17126.3733,,28500.9396,,18577.9794,,19465.1503,,,,
6590.39498,26507.8954,,19969.0955,,17561.4925,,12414.156,,20674.1241,,9675.14667,,20997.5034,,14744.0165,,16652.2353,,,,,
6590.56164,,34780.4967,,23364.9172,,21573.1045,,25932.1986,,22361.1034,,17070.3467,,29011.3826,,18593.8474,,19402.4837,,,,
6590.72837,26496.4706,,19934.828,,17554.0896,,12463.9433,,20732.3034,,9719.2,,21053.1544,,14687.7031,,16675.3987,,,,,
6590.89503,,34863.8431,,23357.3503,,21519.9403,,26053.1915,,22405.269,,17097.6,,28856.8054,,18611.299,,19519.0327,,,,
6591.06169,26389.0719,,19949.4013,,17600.1493,,12461.7305,,20779.1172,,9676.82667,,21061.2886,,14761.3031,,16665.6209,,,,,
6591.22835,,34931.9216,,23437.2229,,21712.597,,26167.773,,22463.3655,,17034.64,,29321.2081,,18676.9155,,19428.7843,,,,
6591.39501,26520.2353,,19941.6815,,17579.1045,,12432.1702,,20722.0414,,9693.54667,,21032.5101,,14644.1237,,16627.5033,,,,,
6591.56175,,34926.0915,,23484.0764,,21768.2388,,26140.0284,,22661.5448,,17164.8,,29685.2886,,18623.5052,,19361.9608,,,,
6591.72841,26514.5621,,19914.0127,,17604.806,,12460.9645,,20765.2414,,9737.09333,,20981.4497,,14730.4247,,16727.3987,,,,,
6591.89507,,34812.732,,23460.3312,,21829.9104,,26086.1844,,22601.9034,,17142.24,,29474.1745,,18528.1649,,19319.3987,,,,
6592.06173,26447.268,,19955.2866,,17474.8955,,12467.0355,,20710.6759,,9705.28,,20951.2215,,14694.433,,16614.3268,,,,,
6592.22846,,34903.6601,,23362.4968,,21741.2537,,26427.5745,,22546.1793,,17078.7733,,29142.7919,,18567.6206,,19296.732,,,,
6592.39512,26452.2353,,20032.6624,,17530.7164,,12489.9007,,20737.8759,,9700.32,,20968.0268,,14676.2887,,16573.3072,,,,,
6592.56178,,34883.6863,,23523.6688,,21721.8806,,26330.8936,,22497.5724,,17032.1333,,29148.0268,,18610.6392,,19263.451,,,,
6592.72844,26458.4575,,19882.5478,,17569.194,,12548.2553,,20725.5172,,9707.94667,,21070.1745,,14687.3732,,16647.8693,,,,,
6592.8951,,34894.9281,,23516.6369,,21679.0746,,26210.7518,,22487.4207,,16998.72,,29354.3356,,18532.3216,,19235.3725,,,,
6593.06184,26465.9869,,20009.6051,,17584.9254,,12481.9858,,20714.2621,,9667.73333,,20928,,14680.9072,,16637.5425,,,,,
6593.2285,,34763.634,,23354.7261,,21668.1493,,26283.6879,,22564.8828,,17033.8933,,30822.4161,,18547.6619,,19253.4902,,,,
6593.39516,26397.6732,,19934.6497,,17509.1343,,12401.2199,,20755.0069,,9682.13333,,20962.7651,,14725.2124,,16682.1961,,,,,
6593.56182,,34770.3007,,23499.8981,,21768,,26004.3688,,22475.0621,,16985.9467,,31683.8926,,18480,,19154.719,,,,
6593.72848,26478.0131,,19996.1529,,17596.3881,,12383.0071,,20739.0621,,9676.58667,,20974.2282,,14714.7216,,16671.2418,,,,,
6593.89521,,34833.7255,,23468.7389,,21741.4925,,25872.9929,,22500.7172,,17002.32,,32125.1544,,18586.4907,,19106.5621,,,,
6594.06187,26424.1307,,19983.7962,,17610.3582,,12417.078,,20702.4276,,9664.34667,,20875.4631,,14727.6866,,16718.4314,,,,,
6594.22853,,34946.6144,,23441.4268,,21803.4328,,25854.1277,,22459.6414,,16922.8,,31615.3557,,18600.2144,,19116.0784,,,,
6594.39519,26425.9346,,19941.4522,,17553.8507,,12464.1135,,20726.2069,,9600.29333,,20972.5369,,14669.8557,,16675.4248,,,,,
6594.56193,,34986.8497,,23489.3503,,21629.4627,,25823.6312,,22470.2345,,16992.2933,,31182.0134,,18556.1402,,19064.5752,,,,
6594.72859,26421.8039,,19875.3631,,17513.0149,,12465.6454,,20797.1586,,9674.34667,,20879.3557,,14695.2247,,16668.2353,,,,,
6594.89525,,34892.3399,,23467.0318,,21592.5075,,25881.9858,,22451.0069,,17038.8,,30967.0872,,18537.1381,,19124.0784,,,,
6595.06191,26373.9869,,19943.5669,,17501.1343,,12466.9787,,20752.0828,,9672.53333,,20963.6242,,14662.301,,16695.9477,,,,,
6595.22857,,34853.2288,,23466.7006,,21573.7612,,25920.5674,,22396.9655,,17027.7333,,30718.443,,18646.433,,19030.9804,,,,
6595.3953,26470.4575,,20002.7006,,17579.9104,,12394.6667,,20681.5448,,9704.13333,,20971.3557,,14719.1093,,16663.5556,,,,,
6595.56196,,34891.817,,23525.9363,,21681.9701,,26626.6383,,22413.131,,16982.1067,,30624.7517,,18582.1031,,19118.3529,,,,
6595.72862,26527.9216,,19903.5669,,17574.1791,,12487.2624,,20757.8483,,9679.94667,,21010.8993,,14650.0619,,16620.3137,,,,,
6595.89528,,34920.6013,,23473.9363,,21640.5373,,26616.7376,,22453.8759,,17036.3733,,30266.443,,18714.5237,,19141.0458,,,,
6596.06202,26472.915,,19906.1656,,17564.6269,,12424.9078,,20792.7448,,9650.48,,21032.6443,,14668.2392,,16662.2484,,,,,
6596.22868,,34856.549,,23416.535,,21589.9701,,26436.9929,,22405.6828,,17021.8933,,29978.1208,,18677.8722,,19094.1699,,,,
6596.39534,26532,,19966.4204,,17516.8657,,12460.3688,,20767.2828,,9631.76,,20994.443,,14684.833,,16673.281,,,,,
6596.562,,34963.5556,,23409.5032,,21602.3284,,26330.9504,,22477.8759,,17045.3067,,29877.4497,,18654.5155,,19131.2157,,,,
6596.72865,26478.7712,,19978.879,,17595.1045,,12447.1489,,20726.869,,9681.33333,,21013.047,,14714.9526,,16656.8627,,,,,
6596.89539,,34982.8235,,23411.2866,,21641.6418,,26287.5461,,22455.2,,17037.9733,,30164,,18635.7113,,19121.8824,,,,
6597.06205,26406.9281,,19948.6115,,17548.806,,12461.7589,,20769.3241,,9713.06667,,21054.3356,,14685.1629,,16699.7908,,,,,
6597.22871,,34881.0719,,23422.5478,,21768.2388,,26361.8156,,22399.0069,,16928.4533,,30276.4295,,18653.7567,,19188,,,,
6597.39537,26503.2941,,19965.1975,,17568.3881,,12525.3333,,20737.8483,,9694.10667,,20969.3423,,14654.6804,,16696.3922,,,,,
6597.5621,,34831.1373,,23418.7516,,21707.7015,,26360.5674,,22444.3586,,16915.0933,,30030.6577,,18609.3856,,19226.0654,,,,
6597.72876,26459.7908,,19969.6561,,17546.806,,12436.8794,,20665.3517,,9725.22667,,21047.8389,,14683.1835,,16671.7908,,,,,
6597.89542,,34848.3399,,23409.9873,,21769.8806,,26777.6738,,22395.2276,,16906.8533,,29866.8188,,18528.3299,,19272.3137,,,,
6598.06208,26414.5098,,19960.8917,,17531.9701,,12466.0993,,20699.4759,,9734.26667,,20990.255,,14653.5918,,16673.5425,,,,,
6598.22874,,34838.3268,,23401.7834,,21759.194,,26680.8227,,22417.6552,,16918.1867,,29830.8725,,18555.0515,,19329.3595,,,,
6598.39548,26518.0654,,20026.9045,,17514.4776,,12438.4113,,20671.2828,,9717.25333,,21031.1141,,14726.1031,,16648.4183,,,,,
6598.56214,,34840.0523,,23445.6051,,21705.5522,,26568.8794,,22407.1172,,16941.52,,29622.2819,,18571.9093,,19300.6797,,,,
6598.7288,26436.4183,,19943.1592,,17556,,12398.695,,20761.7931,,9694.13333,,21005.6376,,14649.8639,,16697.8824,,,,,
6598.89546,,34795.1634,,23474.7516,,21760.5672,,26475.9716,,22310.8138,,17014.1867,,29403.3826,,18556.1732,,19209.6209,,,,
6599.06212,26449.9608,,19985.4777,,17542.9254,,12416.4539,,20796.3862,,9734.85333,,21047.4631,,14674.7711,,16692.4444,,,,,
6599.22885,,34830.3791,,23413.9108,,21755.5821,,26559.9716,,22324,,16946.4533,,29251.1141,,18546.1443,,19303.0588,,,,
6599.39551,26458.6144,,19998.3694,,17557.1642,,12415.6028,,20773.131,,9746.56,,21034.255,,14676.3876,,16618.0131,,,,,
6599.56217,,34761.0719,,23479.1338,,21730.7761,,27170.5816,,22388.9931,,16905.3867,,29163.2483,,18530.2763,,19209.5686,,,,
6599.72883,26477.281,,19957.6815,,17636.209,,12399.0638,,20795.0621,,9763.04,,21008.1879,,14672.3299,,16627.1373,,,,,
6599.89557,,34784.915,,23459.4395,,21733.1343,,27118.156,,22344.6345,,16916.16,,28993.1812,,18698.4577,,19218.7712,,,,
6600.06223,26507.2418,,19920.0764,,17523.1045,,12440.6241,,20827.9172,,9758.96,,21044.698,,14616.4454,,16636.4444,,,,,
6600.22889,,34662.902,,23475.9236,,21731.403,,26902.2979,,22347.5862,,16920.2933,,28949.0738,,18622.0866,,19229.6993,,,,
6600.39555,26432.0523,,19953.0955,,17535.4925,,12392.3688,,20719.9448,,9731.09333,,21089.6107,,14724.2227,,16716.7059,,,,,
6600.56221,,34747.7647,,23497.8344,,21797.3731,,26860.2837,,22293.5448,,16880.0267,,29361.7718,,18570.0948,,19263.3203,,,,
6600.72894,26429.0196,,19965.7325,,17533.4925,,12424.7376,,20715.2552,,9730.64,,21067.2215,,14634.4247,,16617.0458,,,,,
6600.8956,,34759.5294,,23480.4076,,21888.2388,,26614.2128,,22254.5931,,16891.12,,29226.604,,18551.5876,,19332.6013,,,,
6601.06226,26420.2092,,19947.6943,,17556.5075,,12431.6879,,20718.069,,9677.14667,,21007.3557,,14624.066,,16622.9542,,,,,
6601.22892,,34818.902,,23499.9745,,21848.9552,,26575.461,,22280.0552,,16986.2667,,29172.1879,,18537.7979,,19443.2418,,,,
6601.39566,26486.1699,,19999.6178,,17503.0149,,12469.5035,,20708.6345,,9748.16,,21051.4631,,14620.3381,,16590.2745,,,,,
6601.56232,,34748.6013,,23408.8408,,21808.7463,,26416.8794,,22432.0276,,17054.1333,,28991.7047,,18534.334,,19348.5752,,,,
6601.72898,26402.5621,,19999.6178,,17511.4328,,12443.2624,,20751.1724,,9726.98667,,20963.7852,,14650.9856,,16646.6405,,,,,
6601.89564,,34848.2614,,23370.1656,,21748.0299,,26512.2837,,22402.069,,16898.5867,,28990.4161,,18518.7299,,19253.7255,,,,
6602.0623,26424.2614,,20061.9108,,17569.7612,,12523.9433,,20663.6966,,9637.6,,21003.2483,,14703.7361,,16731.085,,,,,
6602.22903,,34849.4379,,23467.2866,,21694.6866,,26374.0426,,22448.331,,16914.0267,,29004.1879,,18591.7691,,19226.902,,,,
6602.39569,26448.3137,,20011.2357,,17551.3433,,12441.9858,,20771.9724,,9639.65333,,21037.0738,,14614.2351,,16644.8627,,,,,
6602.56235,,34799.4771,,23392.586,,21684.3582,,26357.6454,,22438.6207,,16823.5733,,29533.4765,,18709.6082,,19214.2745,,,,
6602.72901,26466.6667,,19914.0892,,17540.4776,,12399.4043,,20685.269,,9696.24,,21052,,14770.1773,,16699.7647,,,,,
6602.89575,,34761.8824,,23391.6688,,21684.2388,,26444.6809,,22347.6966,,16840.9333,,29395.2215,,18640.066,,19234.3268,,,,
6603.06241,26484.366,,19915.7197,,17576,,12427.0922,,20748,,9669.84,,20990.7383,,14755.3979,,16648.2876,,,,,
6603.22907,,34772.915,,23396.2548,,21655.4627,,26409.7305,,22350.0414,,16859.6267,,29111.3289,,18556.0412,,19242.5621,,,,
6603.39573,26496.366,,19965.5796,,17556.2687,,12373.9291,,20731.8345,,9672.69333,,21009.6376,,14679.3237,,16708.6536,,,,,
6603.56239,,34796.5752,,23420.9936,,21651.4925,,26215.1489,,22305.6552,,16950.56,,28976.8859,,18630.8948,,19232.3137,,,,
6603.72912,26465.4118,,19958.9045,,17547.3731,,12426.2695,,20710.2069,,9705.70667,,20973.2081,,14657.5175,,16686.1699,,,,,
6603.89578,,34681.3333,,23447.5669,,21733.9701,,26095.1489,,22474.4828,,16865.5467,,28749.6107,,18722.3753,,19227.3725,,,,
6604.06244,26436.0784,,20003.1338,,17536.6866,,12360.9645,,20802.1517,,9682,,21078.8725,,14680.5113,,16622.0654,,,,,
6604.2291,,34773.2549,,23436.3312,,21753.791,,26166.695,,22520.5241,,16851.52,,28660.1074,,18769.7485,,19270.9542,,,,
6604.39584,26484.4183,,19938.6497,,17626.8358,,12417.617,,20837.5724,,9703.86667,,20955.6779,,14680.7753,,16641.6732,,,,,
6604.5625,,34832.3399,,23502.879,,21576.3582,,26173.844,,22467.3103,,16810.8267,,28340.4832,,18716.932,,19288.9935,,,,
6604.72916,26530.4837,,19933.8599,,17559.3134,,12463.7447,,20778.4552,,9659.89333,,20995.4362,,14683.5134,,16661.7255,,,,,
6604.89582,,34779.7386,,23459.5924,,21871.0149,,26213.9574,,22464.8828,,16863.7333,,28078.8993,,18773.7402,,19328.2876,,,,
6605.06248,26456.2353,,19933.121,,17505.4328,,12426.4113,,20805.931,,9733.06667,,20970.1477,,14660.9485,,16742.3268,,,,,
6605.22921,,34814.2745,,23496.2548,,21861.6418,,26233.6454,,22440.9931,,16915.4667,,28031.8389,,18844.8,,19397.3856,,,,
6605.39587,26504.2092,,19994.4968,,17648.8657,,12444.4539,,20742.1517,,9734.32,,20988.6443,,14623.7031,,16669.7778,,,,,
6605.56253,,34581.281,,23447.4904,,21879.8806,,25998.2411,,22454.1241,,16861.4933,,27805.1275,,18891.7113,,19448.732,,,,
6605.72919,26483.1373,,19971.2611,,17568.9254,,12469.2199,,20744.7448,,9666.13333,,21084.7785,,14642.7381,,16559.9216,,,,,
6605.89593,,34767.6863,,23434.828,,21943.0746,,26057.9574,,22394.731,,16949.3867,,27937.5302,,18886.0041,,19348.2614,,,,
6606.06259,26465.0458,,19983.8217,,17591.791,,12411.4326,,20781.2966,,9663.38667,,21073.2349,,14639.7361,,16620.1046,,,,,
6606.22925,,34741.6732,,23460,,21963.194,,26002.0142,,22451.9448,,16916.4267,,28219.5973,,18903.5546,,19351.5033,,,,
6606.39591,26472.2092,,20005.3503,,17555.791,,12463.461,,20742.0414,,9666.34667,,21117.7181,,14631.6206,,16638.1699,,,,,
6606.56257,,34764.0523,,23377.2229,,21931.3134,,26657.6738,,22439.531,,16872.64,,28109.4228,,18826.2268,,19410.5882,,,,
6606.7293,26486.9542,,20030.4713,,17557.9403,,12423.0355,,20722.5931,,9690.90667,,21055.0067,,14700.0412,,16654.9542,,,,,
6606.89596,,34909.9085,,23421.4013,,21825.403,,27101.7872,,22398.9517,,16792.48,,27954.0403,,18883.3979,,19397.1503,,,,
6607.06262,26422.9804,,19948.3312,,17548.9254,,12400.3688,,20751.0897,,9736.29333,,21125.4228,,14676.4866,,16685.4118,,,,,
6607.22928,,34830.5359,,23441.1465,,21860.0299,,26973.5035,,22459.5862,,16770.64,,27693.9866,,18815.5711,,19693.8562,,,,
6607.39602,26472.1046,,19997.0701,,17536.5373,,12385.1631,,20711.5034,,9666.77333,,21157.8523,,14576.7918,,16614.6405,,,,,
6607.56268,,34744.366,,23461.9363,,21915.7015,,27514.1277,,22383.8621,,16707.1733,,27125.8255,,18669.1299,,19633.0719,,,,
6607.72934,26481.0196,,19982.6497,,17460,,12368.6809,,20747.6966,,9700.93333,,21068.1611,,14677.7732,,16607.5556,,,,,
6607.896,,34849.3072,,23370.1401,,21783.8507,,27246.4397,,22330.7034,,16730.16,,27106.5772,,18678.7629,,19487.2941,,,,
