---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
8807.47883,16852.3741,,7419.39683,,8482.79412,,49889.3427,,16435.6735,,32558.7097,,11897.1915,,,,,
8807.64549,,16576.5755,,10406.8889,,11499.0882,,43985.7622,,15964.6803,,26644.8516,,13348.9078,,,,
8807.81215,16901.5252,,7415.11111,,8484.70588,,49815.3007,,16448.7347,,32518.7355,,11898.0993,,,,,
8807.97888,,16694.3597,,10460.8571,,11507.4118,,44015.3846,,15967.8639,,26643.071,,13328.6241,,,,
8808.14554,17092.259,,7400.66667,,8483.5,,49880.9231,,16456.4354,,32467.0968,,11893.4184,,,,,
8808.3122,,16720.7194,,10396.1587,,11519.8235,,44077.6224,,15977.3605,,26629.729,,13328.7376,,,,
8808.47886,16908.2014,,7429.33333,,8490.94118,,49874.7692,,16501.2517,,32501.3677,,11899.6596,,,,,
8808.6456,,16688,,10400.6984,,11492.3824,,44084.2517,,15981.6054,,26623.4581,,13349.4752,,,,
8808.81226,16965.8129,,7450.31746,,8444.73529,,49898.7972,,16465.932,,32520.4645,,11922.922,,,,,
8808.97892,,16685.5252,,10431.746,,11506.3824,,44048.1119,,16007.8095,,26631.6129,,13310.9504,,,,
8809.14558,17006.2158,,7417.42857,,8442.91176,,49814.8252,,16457.9864,,32559.0968,,11928.4255,,,,,
8809.31224,,16696.6331,,10422.127,,11531,,44060.3916,,15996.9252,,26656.0516,,13374.6667,,,,
8809.47897,16971.741,,7413.71429,,8468.35294,,49849.8741,,16410.3129,,32516.9032,,11886.5532,,,,,
8809.64563,,16655.0216,,10408.4127,,11514.7059,,44044.5594,,16000.8435,,26657.1355,,13309.2199,,,,
8809.81229,17020.8633,,7419.30159,,8472.23529,,49852.5035,,16447.5102,,32540,,11895.2908,,,,,
8809.97895,,16778.8201,,10421.9683,,11493.9412,,44091.1608,,15978.6395,,26606.6323,,13317.5603,,,,
8810.14561,16989.0647,,7405.61905,,8494.58824,,49823.8601,,16398.2857,,32523.9226,,11858.8652,,,,,
8810.31235,,16881.5827,,10389.0794,,11530.4118,,44072.5315,,15993.3333,,26602.6323,,13325.9007,,,,
8810.47901,17187.482,,7454.57143,,8473,,49908.9231,,16448.0544,,32525.0323,,11859.8582,,,,,
8810.64567,,16783.4245,,10430.4762,,11512.5294,,44113.2867,,15975.5374,,26638.4516,,13357.617,,,,
8810.81233,17132.2302,,7427.01587,,8459.14706,,49852.7832,,16425.0884,,32470.8387,,11909.9291,,,,,
8810.97899,,16882.8777,,10418.1905,,11507.4706,,44046.3217,,15988.9252,,26701.7548,,13357.1064,,,,
8811.14572,17305.2662,,7441.36508,,8471.97059,,49879.3846,,16460.0816,,32489.8581,,11856.1702,,,,,
8811.31238,,17043.6259,,10437.2381,,11523.6176,,44063.5804,,15974.3673,,26631.6645,,13302.695,,,,
8811.47904,17279.7122,,7453.61905,,8475.73529,,49921.2308,,16444.2449,,32434.9161,,11877.1064,,,,,
8811.6457,,16961.9568,,10430.2222,,11506.5882,,44064.3916,,15975.9728,,26709.1355,,13337.5887,,,,
8811.81236,17136.0288,,7424.7619,,8439.47059,,49900.8951,,16445.5238,,32546.8129,,11896.9362,,,,,
8811.9791,,16756.518,,10369.1746,,11490.3235,,44058.2657,,15990.1224,,26577.2645,,13359.5745,,,,
8812.14576,17039.7698,,7426.09524,,8477.44118,,49867.7762,,16451.7007,,32515.5097,,11901.844,,,,,
8812.31242,,16853.7842,,10396.8889,,11462.5,,44096.6993,,16015.7007,,26663.2774,,13327.9716,,,,
8812.47908,17228.7482,,7420.4127,,8459.64706,,49922.5734,,16457.4966,,32495.0194,,11898.4681,,,,,
8812.64574,,16940.259,,10427.4603,,11507.0882,,44120,,15995.2653,,26639.5613,,13371.6312,,,,
8812.81247,17218.705,,7424.92063,,8491.55882,,49879.7483,,16415.3197,,32449.7806,,11922.2979,,,,,
8812.97913,,16972.8345,,10465.4286,,11488.6765,,44092.3916,,15976.4626,,26674.1677,,13325.3333,,,,
8813.14579,17225.1799,,7426.03175,,8461.11765,,49872.3357,,16440.7891,,32522.8129,,11901.1915,,,,,
8813.31245,,16913.6403,,10407.1429,,11505.6471,,44115.1608,,15979.4286,,26614.9935,,13313.6454,,,,
8813.47911,17165.6403,,7428.53968,,8490.76471,,49839.6364,,16416.5986,,32512.8516,,11873.6454,,,,,
8813.64585,,16722.9353,,10403.5556,,11538.7941,,44032.3357,,15985.9592,,26667.4581,,13335.5177,,,,
8813.81251,16950.9928,,7432.88889,,8493.44118,,49931.6364,,16462.8571,,32466.6839,,11917.1631,,,,,
8813.97917,,16660.3741,,10418.7302,,11557.9412,,44042.9091,,15971.2109,,26626.4774,,13316.1135,,,,
8814.14583,16978.705,,7426.73016,,8506.52941,,49848.951,,16469.7687,,32508.5935,,11885.6738,,,,,
8814.31256,,16564.1151,,10449.3968,,11572.2647,,44120.6154,,16001.1429,,26626.6839,,13340.3688,,,,
8814.47922,16661.4676,,7405.14286,,8483.85294,,49849.5944,,16466.7483,,32505.5484,,11879.461,,,,,
8814.64588,,16419.5683,,10413.873,,11519.1765,,44113.7343,,16007.9184,,26639.3806,,13342.8085,,,,
8814.81254,16664.3453,,7411.30159,,8468.70588,,49824.5315,,16490.0408,,32491.4581,,11887.9433,,,,,
8814.9792,,16350.3597,,10450.0317,,11542.1471,,44058.7133,,15937.9592,,26638.7097,,13332.1702,,,,
8815.14594,16909.2662,,7417.07937,,8504.73529,,49902.6294,,16451.2653,,32491.2258,,11892.0851,,,,,
8815.3126,,16646.7914,,10430.5714,,11511.2647,,44010.5175,,16016.1361,,26664.0258,,13306.4397,,,,
8815.47926,16840.2302,,7425.11111,,8499.5,,49803.7762,,16371.619,,32552.2839,,11865.2199,,,,,
8815.64592,,16599.9137,,10403.9365,,11461.8824,,44045.8182,,15996.9252,,26597.0839,,13345.7305,,,,
8815.81258,16849.6978,,7442.38095,,8463.97059,,49866.6014,,16399.8912,,32454.0387,,11873.0213,,,,,
8815.97931,,16597.9568,,10412.9841,,11498.7059,,44032.5315,,15971.8639,,26635.6903,,13361.9858,,,,
8816.14597,16880.8058,,7418.31746,,8452.55882,,49860.5874,,16466.3401,,32481.471,,11917.9007,,,,,
8816.31263,,16643.3381,,10396.1905,,11505,,44048.2238,,15950.6667,,26672.5935,,13322.922,,,,
8816.47929,16876.6331,,7423.87302,,8471.17647,,49787.4685,,16401.6327,,32501.9355,,11922.0993,,,,,
8816.64595,,16652.4604,,10431.1746,,11516.5588,,44094.7133,,15986.2585,,26616.5935,,13348.6241,,,,
8816.81269,17030.2446,,7407.68254,,8483.85294,,49862.2098,,16429.1156,,32503.8452,,11881.9007,,,,,
8816.97935,,16888.6619,,10432.6667,,11493,,44091.4126,,15953.3878,,26644.7226,,13339.6028,,,,
8817.14601,17145.554,,7443.90476,,8472.58824,,49826.0979,,16441.3333,,32490.9677,,11918.383,,,,,
8817.31267,,16860.4892,,10431.4921,,11490.4118,,44068.1119,,16030.1224,,26623.871,,13316.0567,,,,
8817.47933,16616.2878,,7424.8254,,8508.02941,,49771.4965,,16431.1293,,32455.2258,,11881.9574,,,,,
8817.64606,,16372.4029,,10437.5556,,11494.3824,,44026.965,,16003.102,,26654.8903,,13296.3688,,,,
8817.81272,16846.3885,,7413.93651,,8483.05882,,49826.1538,,16430.7483,,32490.5806,,11899.4326,,,,,
8817.97938,,16711.5683,,10454.0635,,11475.8529,,44042.4895,,16014.0136,,26642.2194,,13320.1135,,,,
8818.14604,16918.5612,,7412,,8475.23529,,49852.1119,,16476.2177,,32496.6194,,11939.5461,,,,,
8818.3127,,16562.5899,,10437.1746,,11487.1765,,44046.5734,,16003.4014,,26622.0645,,13318.7518,,,,
8818.47944,16758.7914,,7409.49206,,8490.94118,,49801.7622,,16420.9252,,32449.7806,,11873.2482,,,,,
8818.6461,,16581.0647,,10385.619,,11475.5294,,44031.8601,,15971.619,,26651.7935,,13347.9149,,,,
8818.81276,17114.2446,,7412.25397,,8479,,49792.8951,,16427.7551,,32476.2323,,11846.5816,,,,,
8818.97941,,16781.1223,,10420.254,,11508.5294,,44075.972,,16025.6871,,26646.8129,,13340.7092,,,,
8819.14615,17089.9281,,7428.69841,,8454.23529,,49851.8881,,16440.7891,,32489.2903,,11886.0426,,,,,
8819.31281,,16720.4029,,10442.9206,,11503.7647,,44098.6014,,16014.585,,26626.1935,,13333.6738,,,,
8819.47947,17049.6403,,7409.2381,,8481.14706,,49876.3636,,16418.4218,,32472.4903,,11898.5248,,,,,
8819.64613,,16802.0432,,10439.3333,,11482.2647,,43981.9021,,15949.0068,,26615.0194,,13328.8511,,,,
8819.81279,17107.7698,,7393.52381,,8468.88235,,49878.6294,,16435.8912,,32527.1226,,11907.234,,,,,
8819.97953,,16922.964,,10383.1111,,11493.3235,,44040.2797,,15987.7279,,26631.6387,,13304.6241,,,,
8820.14618,16934.446,,7436.44444,,8482.97059,,49889.4266,,16441.1156,,32471.2774,,11912.8227,,,,,
8820.31284,,16356.6619,,10442.4762,,11458.6176,,44049.2867,,15999.7007,,26609.7806,,13322.2128,,,,
8820.4795,16644.9496,,7458.7619,,8506.76471,,49786.4336,,16428.517,,32489.3419,,11883.1206,,,,,
8820.64616,,16407.5396,,10435.0476,,11458.7941,,44111.3846,,15999.2381,,26660.7742,,13318.9504,,,,
8820.8129,16653.8417,,7406.28571,,8444.20588,,49795.7203,,16412.5986,,32487.1484,,11893.1348,,,,,
8820.97956,,16451.9424,,10461.1111,,11440.1176,,44076.5874,,15948.6803,,26637.6,,13331.773,,,,
8821.14622,16839.5108,,7408.79365,,8484.32353,,49887.8881,,16439.7279,,32538.6323,,11880.1702,,,,,
8821.31288,,16789.9856,,10433.0794,,11459.9412,,44112.5594,,16000.1905,,26647.3806,,13327.9716,,,,
8821.47954,17339.1655,,7410.60317,,8472.35294,,49963.3287,,16422.7483,,32508.1548,,11883.7163,,,,,
8821.64627,,17148.2014,,10418.3492,,11451.1176,,44035.1608,,15984.1905,,26706.0645,,13360.9362,,,,
8821.81293,17346.964,,7395.90476,,8499.64706,,49831.8881,,16435.7279,,32466.6839,,11916,,,,,
8821.97959,,16339.0216,,10443.3968,,11466.4706,,44079.4126,,16017.1429,,26615.8194,,13352.4823,,,,
8822.14625,16416.518,,7457.11111,,8503.17647,,49840.5035,,16457.5782,,32549.0065,,11894.4397,,,,,
8822.31291,,16263.5683,,10419.0476,,11429.5294,,44129.5385,,16000.517,,26672.3613,,13296.6809,,,,
8822.47965,16394.0432,,7401.96825,,8497.61765,,49902.965,,16458.8299,,32548.6194,,11904.1986,,,,,
8822.64631,,16294.1871,,10426.5714,,11462.4118,,44064.3636,,16025.3061,,26672.5419,,13345.3901,,,,
8822.81297,16500.2014,,7453.77778,,8472.08824,,49833.7902,,16420.4354,,32437.4968,,11888.9362,,,,,
8822.97963,,16286.7626,,10434.3175,,11439.6765,,44058.3497,,15988.6531,,26635.6645,,13329.7305,,,,
8823.14629,16704.4892,,7428.57143,,8483.35294,,49860.1678,,16471.619,,32427.6129,,11936.7092,,,,,
8823.31302,,16379.1655,,10449.3651,,11432.2059,,44133.3147,,16007.483,,26637.6,,13364.2553,,,,
8823.47968,16597.036,,7420.28571,,8488.61765,,49769.3427,,16427.0204,,32454.3742,,11932.4255,,,,,
8823.64634,,16429.2086,,10398.4762,,11453.8529,,44043.1049,,16010.6122,,26659.6129,,13354.0709,,,,
8823.813,16772.8345,,7434.25397,,8465.05882,,49863.6084,,16436.0816,,32541.5484,,11901.2766,,,,,
8823.97974,,16574.8777,,10454.8254,,11440.5294,,44035.9441,,15984.7891,,26650.6581,,13336.8227,,,,
8824.1464,16748.8058,,7392.38095,,8460.82353,,49843.9161,,16381.8776,,32522.6581,,11919.3759,,,,,
8824.31306,,16451.0216,,10424.1905,,11443.7353,,44113.0909,,16008.0816,,26650.5032,,13314.6667,,,,
8824.47972,16804.6906,,7406.88889,,8490.64706,,49874.7692,,16452.0272,,32513.3677,,11911.8014,,,,,
8824.64638,,16552.8345,,10418.5714,,11463.7353,,44068.2238,,16017.4966,,26640.6452,,13311.7447,,,,
8824.81311,16852.2014,,7410.73016,,8479.70588,,49848.2797,,16427.0476,,32508.6968,,11885.0496,,,,,
8824.97977,,16613.1511,,10433.619,,11422.5,,44090.5175,,15985.1701,,26634.5548,,13371.461,,,,
8825.14643,16846.4748,,7416.92063,,8468.44118,,49863.7483,,16445.1973,,32506.1419,,11889.0496,,,,,
8825.31309,,16549.5827,,10415.9048,,11452,,44126.0979,,15972.2993,,26663.3806,,13354.2128,,,,
8825.47975,16950.0432,,7435.14286,,8464.55882,,49808.8392,,16439.8639,,32442.0387,,11907.5745,,,,,
8825.64649,,16602.9928,,10396.8889,,11462.8235,,44078.4615,,15990.3129,,26631.5613,,13324.3972,,,,
8825.81315,16824.7482,,7417.68254,,8441.47059,,49804.4476,,16410.8844,,32475.2774,,11895.7447,,,,,
8825.97981,,16591.5971,,10458.9524,,11455.4412,,44083.6084,,15979.7007,,26650.8903,,13325.9574,,,,
8826.14647,16995.3381,,7453.49206,,8486.02941,,49913.1748,,16439.8095,,32501.5484,,11872.7376,,,,,
8826.31313,,16636.6619,,10425.4286,,11473.2059,,44077.8462,,16003.1293,,26624.3871,,13322.3262,,,,
8826.47986,16920.8058,,7449.14286,,8468.5,,49864.1119,,16422.2041,,32570.3742,,11905.7872,,,,,
8826.64652,,16565.1511,,10383.2063,,11468.2353,,44086.042,,16008.4626,,26628.9548,,13295.2624,,,,
8826.81318,16704.518,,7405.77778,,8467.08824,,49820.3357,,16464,,32481.471,,11841.9574,,,,,
8826.97984,,16501.2374,,10441.873,,11449.5882,,44076.1399,,16019.2653,,26671.2258,,13336.0851,,,,
8827.1465,16820.8633,,7467.96825,,8461.5,,49867.6923,,16434.1769,,32538.5806,,11920.5957,,,,,
8827.31324,,16549.6691,,10444.9841,,11447.1765,,44069.2867,,16026.6395,,26650.0645,,13311.8582,,,,
8827.4799,16903.482,,7398.22222,,8461.73529,,49823.5804,,16421.8231,,32522.7097,,11853.5319,,,,,
8827.64656,,16536.7482,,10438.8889,,11467.5294,,44037.958,,16012.4082,,26651.4323,,13314.5248,,,,
8827.81322,16945.8705,,7430.19048,,8456.23529,,49786.6014,,16413.5238,,32449.3935,,11911.8582,,,,,
8827.97988,,16696.8058,,10428.127,,11435.7353,,44101.4545,,15961.1429,,26610.529,,13333.2766,,,,
8828.14661,16961.5827,,7407.65079,,8449.76471,,49847.4126,,16394.068,,32506.4516,,11876.7092,,,,,
8828.31327,,16723.741,,10426.3175,,11471.8235,,44090.8252,,16023.3741,,26592.5161,,13322.9787,,,,
8828.47993,17119.1079,,7400.09524,,8491.20588,,49777.2028,,16446.1769,,32497.0065,,11874.5248,,,,,
8828.64659,,16690.2158,,10455.7143,,11436.0588,,44064.8392,,15991.8367,,26643.9226,,13308.9645,,,,
8828.81333,16904.1727,,7406.06349,,8467.26471,,49812.4476,,16455.5918,,32492.9032,,11832.8227,,,,,
8828.97999,,16542.0432,,10414.4762,,11460.6176,,44037.5944,,16004.4354,,26694.9677,,13313.7872,,,,
8829.14665,16858.1295,,7418.98413,,8489.76471,,49799.2168,,16478.0952,,32464.5677,,11880.0284,,,,,
8829.31331,,16565.554,,10390.6349,,11395.7059,,44070.8252,,15984.5442,,26670.4774,,13346.8085,,,,
8829.47997,16863.9712,,7415.33333,,8461.11765,,49829.6224,,16415.8912,,32462.1677,,11925.5319,,,,,
8829.6467,,16660.1439,,10397.9048,,11436.3824,,44084.3357,,15980.2449,,26615.4323,,13323.2908,,,,
8829.81336,17001.554,,7417.87302,,8437.08824,,49767.6084,,16450.8027,,32492.4129,,11897.9291,,,,,
8829.98002,,16675.2806,,10442.6349,,11482.7059,,44035.5524,,15999.7823,,26612.5161,,13352.6241,,,,
8830.14668,16870.6187,,7395.14286,,8459.91176,,49788.8951,,16419.1565,,32488.4387,,11895.7447,,,,,
8830.31334,,16549.295,,10450.127,,11454.5588,,44102.5455,,15964.5986,,26643.6387,,13351.5177,,,,
8830.48008,16857.554,,7435.84127,,8450.41176,,49802.6853,,16471.2925,,32479.0452,,11879.773,,,,,
8830.64674,,16577.3525,,10416.8254,,11424.5882,,44080.7273,,15993.6871,,26639.6387,,13306.0142,,,,
8830.8134,16817.8993,,7439.90476,,8468.82353,,49802.2098,,16470.8027,,32517.7806,,11899.5177,,,,,
8830.98006,,16463.9137,,10389.9365,,11422.3235,,44047.4406,,15995.0748,,26617.0065,,13334.7801,,,,
8831.14672,16900.9209,,7435.26984,,8451.85294,,49856.2238,,16435.2653,,32497.5742,,11899.0638,,,,,
8831.31345,,16667.2518,,10422.9841,,11440.2941,,44054.4895,,15998.7483,,26656.3871,,13339.6596,,,,
8831.48011,16970.705,,7424.06349,,8484.70588,,49836.0559,,16477.7959,,32537.5226,,11902.3546,,,,,
8831.64677,,16650.0432,,10427.5873,,11423.6176,,44072.1678,,15945.2517,,26634.8129,,13323.3759,,,,
8831.81343,16906.0719,,7425.1746,,8472.70588,,49901.7063,,16450.6122,,32498.8129,,11908.8794,,,,,
8831.98009,,16483.0504,,10425.1111,,11453.9118,,44060.1958,,15977.3061,,26620.2581,,13318.2128,,,,
8832.14683,16789.554,,7422.25397,,8491.02941,,49907.3007,,16486.966,,32438.8903,,11868.227,,,,,
8832.31349,,16489.1799,,10440.6984,,11463.0588,,44039.4965,,15991.3469,,26648.3613,,13334.0142,,,,
8832.48015,16722.2158,,7378.98413,,8474.20588,,49850.4895,,16408.4898,,32542.7871,,11867.5461,,,,,
8832.64681,,16461.8705,,10404.4444,,11404.3824,,44123.4406,,15999.0748,,26718.5806,,13313.3617,,,,
8832.81354,16754.3885,,7397.61905,,8458.76471,,49829.986,,16433.034,,32490.0129,,11881.3901,,,,,
8832.9802,,16449.295,,10431.746,,11428.3529,,44044.8392,,16032.6259,,26646.1419,,13350.1277,,,,
8833.14686,16608.1727,,7390.47619,,8445.70588,,49893.4545,,16416.2177,,32461.3935,,11876.1135,,,,,
8833.31352,,16322.8201,,10454.0635,,11441.4706,,44004.1119,,15985.0068,,26613.3419,,13328.3404,,,,
8833.48018,16753.8705,,7426.03175,,8461.26471,,49847.6364,,16427.5646,,32482.1161,,11898.5248,,,,,
8833.64691,,16576.8058,,10398.3492,,11450.2059,,44044.5874,,15994.966,,26652.929,,13323.1489,,,,
8833.81358,16830.7626,,7401.80952,,8495.29412,,49813.9301,,16384.6531,,32509.8581,,11879.0922,,,,,
8833.98023,,16502.5612,,10382.5714,,11471.1765,,44049.8182,,15955.9456,,26627.7677,,13339.773,,,,
8834.14689,16735.4532,,7384.12698,,8454.11765,,49780.7552,,16419.2109,,32485.5226,,11916.539,,,,,
8834.31355,,16520.7482,,10416.0317,,11420.3529,,44066.4895,,15992.3537,,26665.7548,,13330.383,,,,
8834.48029,16728.8058,,7444.7619,,8476.14706,,49855.2727,,16445.4694,,32439.871,,11881.1915,,,,,
8834.64695,,16482.3885,,10447.9365,,11433.0882,,44048.7832,,15977.1156,,26610.2194,,13299.8014,,,,
8834.81361,16762.7626,,7432.53968,,8488.94118,,49842.8811,,16403.102,,32472.5161,,11908.1418,,,,,
8834.98027,,16553.6403,,10434.8254,,11432.1471,,44088.1399,,15970.5578,,26661.2387,,13306.0709,,,,
8835.14693,16769.8705,,7390.03175,,8479.14706,,49775.8042,,16421.0068,,32488.0258,,11925.4468,,,,,
8835.31366,,16440.4892,,10429.6825,,11443.4412,,44075.5524,,15952.1905,,26620.9806,,13342.4113,,,,
8835.48032,16695.7698,,7396.60317,,8466.55882,,49863.2448,,16451.2109,,32488.2839,,11885.4752,,,,,
8835.64698,,16339.1942,,10415.2698,,11413.2647,,44050.7133,,15978.6939,,26617.0839,,13312.2553,,,,
8835.81364,16677.7266,,7398.66667,,8475.14706,,49882.2098,,16382.9388,,32481.4452,,11867.234,,,,,
8835.9803,,16275.4245,,10427.8413,,11449.5882,,44059.3566,,15996.3265,,26620.671,,13339.4043,,,,
8836.14704,16557.0647,,7398.95238,,8465.91176,,49803.1049,,16450.5034,,32514.0387,,11894.2979,,,,,
8836.3137,,16318.705,,10410.9524,,11444.9412,,44049.3706,,15968.9252,,26659.2774,,13346.7234,,,,
8836.48036,16699.9137,,7408.38095,,8459.52941,,49871.8322,,16425.415,,32464.3097,,11873.8723,,,,,
8836.64702,,16402.2734,,10401.1111,,11425.4706,,44112.7832,,15993.5782,,26649.0323,,13335.2908,,,,
8836.81368,16640.1151,,7444.38095,,8458.14706,,49854.042,,16432.0816,,32499.4839,,11869.6738,,,,,
8836.98041,,16330.705,,10428.254,,11462.4412,,44015.972,,15995.3469,,26645.9355,,13311.8298,,,,
8837.14707,16660.6906,,7403.96825,,8452.08824,,49798.042,,16459.9456,,32463.7161,,11867.234,,,,,
8837.31373,,16328.0863,,10416.1587,,11447.4118,,44057.0909,,15971.483,,26666.0645,,13349.844,,,,
8837.48039,16578.8777,,7437.1746,,8486.41176,,49774.7133,,16467.2109,,32457.5484,,11898.6667,,,,,
8837.64713,,16428.259,,10411.7778,,11452.5882,,43975.7762,,15998.2585,,26618.4,,13329.5603,,,,
8837.81379,16862.7626,,7429.52381,,8482.05882,,49790.7972,,16424.3537,,32494.2968,,11911.5461,,,,,
8837.98045,,16599.1655,,10410.2857,,11429.6176,,44012.3077,,15963.5102,,26649.5742,,13349.7589,,,,
8838.14711,17100.8921,,7462.85714,,8449.02941,,49842.3217,,16420.5442,,32455.7935,,11917.8723,,,,,
8838.31377,,16900.1439,,10423.619,,11499.9118,,44026.2937,,16012.2993,,26595.0968,,13346.4965,,,,
8838.4805,17247.4245,,7405.71429,,8451.23529,,49860.2797,,16443.1565,,32510.4258,,11881.9574,,,,,
8838.64716,,16898.9928,,10423.0476,,11488.1471,,44084.8112,,16011.2925,,26618.3226,,13316.2553,,,,
8838.81382,16514.3885,,7420.06349,,8490.58824,,49891.6923,,16370.1497,,32528.3097,,11891.1489,,,,,
8838.98048,,16187.4245,,10402.8571,,11433.5588,,44003.6084,,16003.0476,,26664.129,,13328.1702,,,,
8839.14714,16505.554,,7427.39683,,8502.88235,,49816.5594,,16418.1769,,32498.8129,,11901.7589,,,,,
8839.31388,,16320.8345,,10416.7937,,11405.6765,,44094.1259,,15986.0136,,26594.4774,,13337.4752,,,,
8839.48054,16506.0719,,7384.95238,,8457.35294,,49887.4965,,16429.0884,,32454.1419,,11888.2553,,,,,
8839.6472,,16301.7842,,10409.3968,,11438.3824,,44059.8042,,16022.7755,,26566.5806,,13333.4468,,,,
8839.81386,16667.3957,,7413.26984,,8427.35294,,49848.8392,,16447.7823,,32473.0581,,11889.4184,,,,,
8839.98052,,16659.2806,,10396.5397,,11450.0882,,44031.7762,,15962.4762,,26637.0065,,13329.2482,,,,
8840.14725,17158.3022,,7393.84127,,8460.91176,,49804.3077,,16448.3537,,32468.8,,11938.7234,,,,,
8840.31391,,16940.6043,,10394.8571,,11481.5588,,44030.5734,,15983.483,,26638.9161,,13330.9504,,,,
8840.48057,17197.8705,,7431.2381,,8484.11765,,49838.6014,,16421.415,,32460.5677,,11905.4752,,,,,
8840.64723,,16862.9928,,10430.3492,,11467.1176,,44006.4336,,16028.1905,,26606.3484,,13297.4184,,,,
8840.81389,16633.9856,,7414.88889,,8503.97059,,49769.3986,,16416.6259,,32449.4452,,11898.8936,,,,,
8840.98063,,16121.7266,,10388.1587,,11476.9412,,44069.1189,,16004.7619,,26657.2645,,13319.4043,,,,
8841.14729,16467.482,,7413.55556,,8489.73529,,49872.6434,,16410.5034,,32507.0452,,11876.5106,,,,,
8841.31395,,16173.036,,10402.3492,,11465.5588,,44023.5524,,15985.1156,,26631.4839,,13334.2979,,,,
8841.48061,16512.3741,,7421.74603,,8469.47059,,49773.4545,,16420.5714,,32516.9032,,11898.4113,,,,,
8841.64727,,16301.1799,,10403.4921,,11431.3235,,43937.6224,,15987.3197,,26628.2581,,13328.1702,,,,
8841.814,16647.1367,,7421.01587,,8472.58824,,49850.9371,,16382.5306,,32507.6645,,11929.5887,,,,,
8841.98066,,16333.8417,,10389.0159,,11465.4706,,44063.8322,,15969.7687,,26619.5355,,13345.305,,,,
8842.14732,16598.9928,,7382.57143,,8451.67647,,49798.2378,,16392.8435,,32482.9935,,11848.7376,,,,,
8842.31398,,16367.8273,,10406.0952,,11506.4706,,44010.3217,,15968.2721,,26628.5419,,13330.156,,,,
8842.48072,16667.0504,,7397.26984,,8455.73529,,49793.7622,,16407.5918,,32518.5032,,11902.8936,,,,,
8842.64738,,16481.1511,,10373.3968,,11454.9412,,44066.6014,,16021.7959,,26610.3484,,13298.6099,,,,
8842.81404,16783.1079,,7378.57143,,8466.64706,,49779.1329,,16463.5374,,32493.7032,,11882.156,,,,,
8842.9807,,16501.2662,,10399.8413,,11453.1471,,44071.5524,,16005.0612,,26662.7355,,13350.4965,,,,
8843.14736,16625.8993,,7383.04762,,8479.11765,,49755.5524,,16433.5782,,32507.2516,,11862.156,,,,,
8843.31409,,16392.2878,,10417.8095,,11454.7353,,43978.6294,,15972.2177,,26630.4516,,13327.461,,,,
8843.48075,16633.3813,,7390.57143,,8467.79412,,49825.8182,,16420.7075,,32529.3677,,11879.1773,,,,,
8843.64741,,16312.0863,,10421.873,,11428.9118,,44060.5315,,15990.1224,,26657.5226,,13374.5816,,,,
8843.81407,16614.9928,,7395.30159,,8487.41176,,49849.2867,,16420.8163,,32456.7226,,11854.4681,,,,,
8843.98073,,16337.1511,,10411.3016,,11461.5294,,44065.3147,,16004.2721,,26588.3613,,13317.9858,,,,
8844.14747,16569.2086,,7390.03175,,8459.23529,,49786.1538,,16437.0884,,32461.5742,,11904.539,,,,,
