---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,ROI 8,ROI 8,ROI 9,ROI 9,ROI 11,ROI 11,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
5377.82387,,41430.8758,,27196.7134,,24555.0448,,35400.6241,,25128.9103,,20121.44,,35714.604,,22416.4948,,25056.1569,,,,
5377.99053,31404.1046,,22987.7452,,19912.4776,,13999.6879,,23661.4897,,10970.9867,,23019.4094,,17341.0309,,20760.3922,,,,,
5378.15719,,41405.5163,,27236.4331,,24493.1343,,35593.078,,25253.9034,,20197.5467,,35657.396,,22240.8577,,24940.8889,,,,
5378.32385,31300.4706,,22988.3312,,19961.9701,,13965.1915,,23631.6138,,10938.5867,,23107.0336,,17364.6186,,20717.3072,,,,,
5378.49051,,41386.3007,,27213.707,,24539.8806,,35411.1773,,25235.1724,,20129.7067,,35387.1678,,22098.7052,,25145.0196,,,,
5378.65725,31304.0784,,23042.0127,,19963.8507,,13930.6383,,23674.1517,,10926.8267,,23071.8121,,17356.0082,,20803.2941,,,,,
5378.82391,,41324.2876,,27144.8408,,24447.8209,,35359.0355,,25279.8897,,19996.48,,35868.2148,,22108.4041,,24895.0327,,,,
5378.99057,31288.7843,,22920.051,,20020.4776,,13950.4113,,23671.1172,,10904.2933,,22990.6309,,17346.9361,,20733.6471,,,,,
5379.15723,,41439.0065,,27218.9045,,24604.1791,,35394.3262,,25164.7448,,20013.1733,,36274.255,,22043.1835,,24738.3791,,,,
5379.32396,31237.7516,,22930.9045,,19933.2836,,14013.1064,,23582.7862,,10915.5733,,22989.2886,,17350.7959,,20744.8627,,,,,
5379.49062,,41470.8497,,27200.4841,,24556.5075,,35430.5248,,25227.9724,,20494.1867,,37023.302,,22004.2227,,24531.268,,,,
5379.65728,31273.1242,,22949.0446,,20065.2239,,13892.4823,,23664.9931,,10826.6667,,23053.5034,,17373.8557,,20791.0588,,,,,
5379.82394,,41427.9739,,27213.1465,,24492.8955,,35537.7589,,25228.331,,20515.8933,,37247.8926,,21967.7031,,24446.2484,,,,
5379.9906,31288.3399,,22938.293,,19914.9851,,13998.4681,,23659.2,,10892.96,,23067.8389,,17410.5402,,20785.9085,,,,,
5380.15734,,41479.8693,,27247.1338,,24437.194,,35319.6596,,25130.9241,,20614.24,,38143.6779,,21944.4124,,24238.8235,,,,
5380.324,31219.4248,,23023.1338,,20004.5075,,14002.8936,,23651.3379,,10940.56,,23030.1208,,17377.9464,,20763.1111,,,,,
5380.49066,,41527.6601,,27244.8153,,24399.6119,,35256.3121,,25213.9034,,20386.96,,37888.6711,,22023.2247,,24108.7582,,,,
5380.65732,31248.0523,,22969.6561,,19959.9104,,13959.9149,,23671.0345,,10923.8933,,22977.5034,,17265.0557,,20772.915,,,,,
5380.82405,,41486.9281,,27172.7134,,24353.4627,,35485.5035,,25199.669,,20226.7467,,37431.0067,,22075.2165,,24067.1895,,,,
5380.99071,31269.6471,,22968.2293,,20005.8209,,13940.0567,,23646.6483,,10874.08,,22941.6107,,17335.5876,,20780.9412,,,,,
5381.15737,,41493.5948,,27239.949,,24396.7164,,35438.2695,,25137.8759,,19993.7867,,37310.6309,,22163.8268,,23904.8889,,,,
5381.32403,31205.1765,,22971.2866,,19947.4328,,13929.3901,,23695.0621,,10900.9333,,22980.5101,,17297.3526,,20780.549,,,,,
5381.49069,,41429.1503,,27184.8917,,24378.3284,,35573.9291,,25176.4414,,19842.6933,,37659.5168,,22209.4186,,23880.0261,,,,
5381.65743,31326.8497,,22973.4013,,20032.1791,,13975.7447,,23693.1586,,10919.0933,,22941.7987,,17266.6062,,20838.4052,,,,,
5381.82409,,41471.0327,,27132.7389,,24517.3134,,35597.9291,,25152.7172,,19836.8,,37601.9597,,22118.5649,,23733.4379,,,,
5381.99075,31310.4837,,23034.3694,,19987.4627,,14011.9433,,23613.6828,,10932.9333,,23045.4228,,17311.5381,,20869.9085,,,,,
5382.15741,,41451.2157,,27210.2675,,24601.0149,,35698.9787,,25274.4828,,19916.6933,,37204.6443,,22207.1423,,23683.7124,,,,
5382.32414,31238.4052,,22909.4268,,19961.8209,,13960.5957,,23660.6897,,10939.36,,23053.557,,17323.6784,,20804.1307,,,,,
5382.4908,,41396.732,,27184.586,,24510.8657,,35619.9433,,25244.9379,,19977.7867,,36757.4228,,22307.7608,,23736.7059,,,,
5382.65746,31311.4248,,23017.9108,,19990.5373,,14001.2199,,23671.6966,,10903.3867,,23003.8121,,17332.1567,,20856.6797,,,,,
5382.82412,,41471.634,,27116.5605,,24493.194,,35832.539,,25230.9241,,19877.4667,,36586.3893,,22122.8866,,23668.0261,,,,
5382.99078,31341.7516,,22954.7771,,19978.7463,,13938.0709,,23674.3724,,10939.12,,23034.4966,,17304.3464,,20777.4118,,,,,
5383.15752,,41475.268,,27198.0127,,24596.6269,,36629.5035,,25214.2069,,19892.9333,,36453.7181,,22202.3918,,23682.2484,,,,
5383.32418,31256.0261,,22962.9554,,19983.1343,,13957.305,,23661.6,,10892.7467,,23090.4966,,17290.7546,,20780.7843,,,,,
5383.49084,,41455.9216,,27213.2994,,24511.2239,,36770.2979,,25290.6207,,20087.9467,,36450.7114,,22132.3876,,23821.1242,,,,
5383.6575,31247.0327,,22974.1146,,19915.0746,,13924.5957,,23619.3379,,10912.9867,,22989.7181,,17307.5794,,20746.6928,,,,,
5383.82423,,41457.4118,,27163.4904,,24529.9701,,36711.6312,,25370.5931,,19962.7733,,36004.2685,,22374.1361,,23969.6993,,,,
5383.99089,31255.8431,,23009.707,,19972.9552,,13882.922,,23626.6759,,10871.1733,,23071.4094,,17270.2021,,20784.183,,,,,
5384.15755,,41405.5163,,27188.7643,,24573.3433,,37209.7872,,25373.9862,,19876.56,,35996.9128,,22484.5196,,24219.817,,,,
5384.32421,31273.5163,,22963.6178,,20032.8955,,13885.7305,,23567.5034,,10969.04,,23071.0336,,17360.3629,,20737.6732,,,,,
5384.49095,,41509.1242,,27180.2803,,24528.2388,,37805.7872,,25410.4552,,19783.8133,,35721.9866,,22420.2227,,24229.3856,,,,
5384.65761,31323.3725,,22943.0064,,20089.1045,,13906.156,,23571.8897,,10925.12,,23049.8255,,17415.5546,,20824.366,,,,,
5384.82427,,41376.9673,,27205.172,,24465.5522,,38011.8014,,25326.1793,,19699.52,,36113.7718,,22261.1464,,24168.5229,,,,
5384.99093,31292.2092,,22944.1529,,19987.8209,,13946.3262,,23661.7655,,10920.2667,,23058.7651,,17389.8227,,20779.3725,,,,,
5385.15759,,41228.9673,,27171.2611,,24411.6119,,37893.5035,,25277.9034,,19710.2667,,36179.8658,,22379.2165,,24293.6471,,,,
5385.32432,31289.2549,,22998.1401,,20044.7164,,13938.9504,,23644.1655,,10922.4,,23002.0671,,17284.3546,,20696.1046,,,,,
5385.49098,,41340.8105,,27181.707,,24441.6119,,37448.5957,,25342.0138,,19569.7867,,36697.7987,,22400.1979,,24127.1111,,,,
5385.65764,31236,,22893.4777,,19980.9254,,13895.234,,23630.7034,,10899.5733,,22967.4899,,17278.8784,,20796.4967,,,,,
5385.8243,,41474.5359,,27076.3312,,24459.1343,,37075.1489,,25389.0483,,19531.2267,,36381.2349,,22415.4062,,24068.4444,,,,
5385.99104,31317.1765,,22986.4713,,20011.8806,,13924.4539,,23554.8414,,10897.5733,,23024.4564,,17240.7753,,20811.0588,,,,,
5386.1577,,41485.4902,,27159.2102,,24556.2388,,37070.2411,,25376.331,,19679.3067,,36204.7248,,22461.0969,,24084.2353,,,,
5386.32435,31235.3987,,22858.4713,,19984.7761,,13930.4681,,23650.4276,,10947.8133,,23049.8792,,17326.7134,,20735.3987,,,,,
5386.49101,,41465.1765,,27145.758,,24594.4478,,37054.5532,,25367.8069,,19827.7333,,36103.8926,,22420.9814,,23963.634,,,,
5386.65767,31307.1111,,23037.707,,20011.9701,,13896.0567,,23590.9517,,10918.6667,,23029.1544,,17317.8062,,20808.732,,,,,
5386.82441,,41536.7843,,27172.6879,,24584.2985,,36965.6738,,25339.8345,,19808.56,,36209.2617,,22450.2103,,24058.0915,,,,
5386.99107,31241.5163,,22950.8535,,19973.7313,,13900.1702,,23609.4345,,10893.3867,,22965.2617,,17264.5608,,20793.8562,,,,,
5387.15773,,41631.5033,,27101.9108,,24607.8806,,36671.3475,,25360.5793,,19698.56,,36131.1409,,22434.4742,,23940.8627,,,,
5387.32439,31304.2876,,22966.0127,,20021.0149,,13907.7447,,23645.6276,,10867.7867,,23012.8322,,17317.9052,,20843.7647,,,,,
5387.49112,,41622.5621,,27084.586,,24519.3731,,36693.1348,,25281.9586,,19694.1867,,35957.7987,,22738.9031,,23870.2222,,,,
5387.65778,31211.5294,,22954.1401,,19932.3881,,13976.9929,,23608,,10901.5467,,23033.7181,,17273.2701,,20721.9608,,,,,
5387.82444,,41476.732,,27106.5478,,24482.3881,,36486.695,,25413.3793,,19595.1467,,36045.6376,,23017.9299,,23762.0915,,,,
5387.9911,31384.8105,,22977.6815,,20010.6269,,13990.6383,,23610.1793,,10877.3867,,23051.1409,,17287.9835,,20794.3268,,,,,
5388.15784,,41474.9281,,27169.1465,,24535.8209,,36376.766,,25308.7172,,19893.8667,,35882.6846,,22833.5175,,23741.098,,,,
5388.3245,31321.6471,,22934.3185,,19980.5075,,13961.9858,,23665.131,,10907.1467,,23014.4698,,17281.5505,,20835.8431,,,,,
5388.49116,,41396.3137,,27115.8726,,24602.9254,,37089.078,,25233.6276,,19743.76,,35851.3826,,22962.3753,,23742.7974,,,,
5388.65782,31339.4771,,22934.7006,,20012.2985,,13928.1702,,23644.8828,,10904.8267,,23056.4564,,17268.9814,,20800.6013,,,,,
5388.82448,,41361.9608,,27021.0191,,24912.3881,,36852.1986,,25293.6276,,19769.28,,35599.7584,,22983.7856,,23748.183,,,,
5388.99121,31366.0654,,23034.5987,,19955.5224,,13973.1348,,23627.7241,,10902.2933,,23045.1275,,17347.6289,,20779.3725,,,,,
5389.15787,,41244.6275,,27055.1338,,24951.0448,,36989.1348,,25279.8621,,19584.6133,,35456.8322,,22947.9918,,23615.3987,,,,
5389.32453,31394.1438,,22930.7516,,19952.4776,,13960.9645,,23542.0138,,10874.48,,23050.5503,,17224.0165,,20800.1307,,,,,
5389.49119,,41339.7647,,27055.2866,,24798.8955,,36894.0993,,25273.4897,,19737.8667,,35183.0604,,22839.4557,,23530.8758,,,,
5389.65793,31389.1242,,22943.9236,,19908.1194,,13966.695,,23597.8483,,10860.9067,,23056.9664,,17283.4639,,20790.9804,,,,,
5389.82459,,41339.6863,,27123.949,,24765.7612,,37355.0071,,25305.8759,,19604.1867,,35126.0403,,22934.433,,23575.4248,,,,
5389.99125,31285.8824,,22975.3376,,19978.6269,,13888,,23549.4069,,10912.6133,,23100.5638,,17316.3876,,20760.549,,,,,
5390.15791,,41343.3203,,27155.6178,,24772.7761,,37091.4326,,25323.5586,,19841.9733,,35116.9396,,23007.2412,,23497.4902,,,,
5390.32457,31296.2092,,22991.5414,,20004.3284,,13878.7234,,23566.1241,,10888.1867,,23029.6913,,17343.868,,20770.1176,,,,,
5390.4913,,41365.3595,,27084.5096,,24730.806,,37447.6879,,25278.3448,,20068.7467,,34709.8523,,22991.5052,,23470.5621,,,,
5390.65796,31272.9935,,22993.6815,,19968.1791,,13882.5248,,23668.4138,,10869.4667,,23124.1342,,17322.0619,,20765.3856,,,,,
5390.82462,,41339.8693,,27006.2166,,24812.0896,,37367.2908,,25386.1517,,20030.5867,,34318.6577,,23148.1072,,23642.1176,,,,
5390.99128,31265.8562,,22941.4777,,20018.9552,,13864.9362,,23607.5862,,10861.52,,23060.0537,,17287.4227,,20819.0327,,,,,
5391.15802,,41441.4902,,27078.9299,,24696.7761,,37111.8014,,25423.3379,,19972.8,,34065.745,,23105.3856,,23610.4837,,,,
5391.32468,31365.4118,,23008.051,,19937.3433,,13929.4752,,23581.4069,,10831.3333,,23042.953,,17286.0701,,20763.6863,,,,,
5391.49134,,41450.5621,,27168.6369,,24685.9104,,37248,,25391.5862,,19821.8667,,34068.5369,,23011.3979,,23503.085,,,,
5391.658,31246.1699,,23037.7834,,20006.8657,,13949.9574,,23659.8345,,10876.72,,23119.0336,,17356.734,,20812.2614,,,,,
5391.82466,,41363.5294,,27058.3694,,24745.9403,,37095.6312,,25467.8069,,19775.4933,,34106.7383,,23036.734,,23512.8627,,,,
5391.99139,31285.8039,,23005.2229,,20000.2985,,13935.234,,23534.9517,,10899.0133,,23050.2013,,17294.0206,,20783.5033,,,,,
5392.15805,,41351.085,,27043.9236,,24626.597,,36900.5674,,25410.0966,,20170.1333,,34293.8792,,22882.3093,,23513.9346,,,,
5392.32471,31291.268,,23009.172,,19994,,13909.305,,23603.8345,,10888.2133,,23054.8993,,17265.9794,,20750.9281,,,,,
5392.49137,,41445.8562,,27132.4586,,24562.7164,,37065.1915,,25274.869,,20141.7333,,34184.5101,,23097.0392,,23478.6144,,,,
5392.65811,31321.6471,,22972.6369,,19980.5672,,13941.078,,23626.5655,,10911.92,,22976.0268,,17283.9588,,20774.4052,,,,,
5392.82477,,41321.6732,,27050.3694,,24711.1343,,37047.2908,,25381.8207,,20253.0667,,33952.3758,,23032.8412,,23432.549,,,,
5392.99143,31235.7908,,22943.5159,,19925.1343,,13961.8723,,23561.6828,,10888.9867,,23006.5772,,17227.5134,,20838.4052,,,,,
5393.15809,,41215.0065,,27099.6943,,24678.3284,,37157.9574,,25251.2552,,20305.6,,34436.5638,,22924.3711,,23297.8039,,,,
5393.32475,31319.8954,,22949.3248,,19998.5075,,13952.766,,23614.8966,,10897.1467,,22972.4295,,17266.3093,,20776.0784,,,,,
5393.49148,,41285.4641,,27076.7643,,24575.2836,,37029.4468,,25330.5931,,20180.1867,,34537.4228,,23126.5649,,23217.7516,,,,
5393.65814,31262.7974,,22885.2484,,19948.0299,,13948.0567,,23630.1517,,10918.96,,23067.7315,,17229.0969,,20790.4052,,,,,
5393.8248,,41310.5882,,27108.7898,,24501.0448,,36753.8723,,25355.9172,,19910.96,,34519.5436,,22974.3175,,23291.9477,,,,
5393.99146,31282.2745,,22978.8535,,20013.8209,,13888.5106,,23592,,10920.5333,,23012.6711,,17249.2536,,20846.9281,,,,,
5394.1582,,41445.8301,,27123.2611,,24654.0896,,36994.383,,25325.3793,,20015.0133,,34576.1342,,23096.7093,,23362.4314,,,,
5394.32486,31274.0392,,22971.1338,,19952.4776,,13927.5461,,23597.0759,,10866.48,,23053.5839,,17273.2701,,20809.0458,,,,,
5394.49152,,41445.9346,,27090.7006,,24916.3582,,37444.0567,,25251.0621,,19973.4933,,34293.7987,,23193.7649,,23293.4641,,,,
5394.65818,31278.7974,,22950.5223,,19927.5522,,13899.0071,,23596.5517,,10862.4267,,23040.1074,,17307.8433,,20782.7974,,,,,
5394.82491,,41431.085,,27184.7389,,24816.9552,,37871.3475,,25388.9655,,20180.64,,34733.906,,23437.4268,,23393.0196,,,,
5394.99157,31311.2418,,22898.879,,20016.1791,,13903.5177,,23583.5586,,10886.6667,,22979.9195,,17322.2928,,20793.2549,,,,,
5395.15823,,41342.3791,,27154.3694,,24963.194,,37701.1064,,25267.7241,,20071.6533,,34822.6577,,23655.5876,,23373.9346,,,,
5395.32489,31255.0327,,22997.3503,,19972.209,,13924.6525,,23558.6207,,10897.4933,,22951.0067,,17314.9691,,20757.7778,,,,,
5395.49155,,41400.0784,,27029.7834,,25170.6567,,37341.7589,,25285.7379,,19774.56,,34636.7785,,23567.2082,,23323.0065,,,,
5395.65829,31330.2222,,22993.9363,,19959.0448,,13893.617,,23564.0828,,10877.3333,,22982.1208,,17205.4433,,20779.2157,,,,,
5395.82495,,41388.6797,,27124.3312,,25068.8955,,37410.2979,,25417.1586,,19841.4667,,34425.3154,,23541.4763,,23437.2288,,,,
5395.99161,31280.6797,,22973.1975,,19968.2388,,13916.6809,,23621.5172,,10923.0933,,23060.349,,17333.1134,,20810.7974,,,,,
5396.15827,,41354.7712,,27094.7771,,25067.6119,,37577.1348,,25367.669,,20016.4,,34269.6376,,23414.433,,23318.8497,,,,
5396.325,31224.915,,22999.3885,,19896.8955,,13934.4965,,23533.6276,,10900.3733,,23005.2886,,17229.6907,,20830.2484,,,,,
5396.49166,,41375.2157,,27110.1911,,25056.806,,37723.6028,,25311.0345,,20151.3333,,35106.255,,23272.2144,,23395.1634,,,,
5396.65832,31240.1569,,23083.3631,,20004.8358,,13927.1773,,23558.5931,,10967.1467,,22969.1007,,17214.5814,,20792.4183,,,,,
5396.82498,,41360.0523,,27073.4268,,25025.403,,37759.8014,,25343.5034,,19918.5067,,35343.8121,,23167.5381,,23697.3333,,,,
5396.99164,31363.2941,,23016.9172,,19983.4925,,13890.8369,,23505.0483,,10904.48,,22965.396,,17272.4454,,20740.915,,,,,
5397.15838,,41490.9804,,27095.8217,,24981.5522,,37695.8298,,25371.1172,,19799.8933,,35111.4094,,23086.6804,,24159.8954,,,,
5397.32504,31249.3856,,23040.051,,19958.9552,,13910.5248,,23493.8483,,10916.4267,,22957.3423,,17275.5794,,20746.4314,,,,,
5397.4917,,41461.9608,,27146.7261,,24909.1642,,37764.7376,,25400.469,,19814.08,,34888.1879,,23261.4928,,24618.2222,,,,
5397.65836,31268.4183,,23014.9809,,20004.3284,,13925.9858,,23530.0966,,10881.5467,,22969.4497,,17278.6474,,20773.1242,,,,,
5397.82509,,41344.8366,,27106.3949,,24904.4776,,37768.0284,,25386.6759,,19778.7733,,34981.7718,,23222.2021,,24640.4183,,,,
5397.99175,31223.3464,,22970.6497,,19966.5672,,13896.9362,,23608.2759,,10922.56,,22984.6443,,17266.0124,,20713.2026,,,,,
5398.15841,,41254.6405,,27189.1975,,24928.806,,37829.7872,,25359.1448,,19676.88,,35060.6711,,23217.2536,,24417.6471,,,,
5398.32507,31218.719,,22943.7707,,19961.9403,,13917.7021,,23591.3931,,10911.8933,,22905.5839,,17297.6495,,20777.1765,,,,,
5398.49173,,41429.0458,,27083.465,,24944.6269,,37812.4255,,25383.3379,,19623.4667,,35037.7181,,23253.0144,,24251.6078,,,,
5398.65847,31169.5163,,22915.0828,,19930.6866,,13869.8723,,23579.2276,,10924.96,,23016.2148,,17326.7794,,20763.1111,,,,,
5398.82513,,41537.4118,,27065.3248,,24972.5075,,37612.1702,,25428.4138,,19833.52,,35112,,23312,,24129.7516,,,,
5398.99179,31236.732,,22986.7006,,19931.7313,,13847.8298,,23535.2276,,10902.1867,,22992.0805,,17350.8619,,20771.5817,,,,,
5399.15845,,41543.0327,,27064.4331,,24768.597,,37632.8794,,25413.3517,,19770.8267,,34973.0201,,23432.6433,,23984,,,,
5399.32518,31157.7255,,22946.4459,,19924.3881,,13868.3404,,23627.1172,,10879.0933,,22960.3758,,17246.8124,,20768.732,,,,,
5399.49184,,41560.6797,,27104.8917,,24895.194,,37583.1489,,25410.3724,,19636.3733,,35347.1409,,23330.1773,,23995.1373,,,,
5399.6585,31209.6209,,22936.3312,,19995.5821,,13888.0567,,23583.0621,,10946.56,,22965.5034,,17289.2701,,20726.3268,,,,,
5399.82516,,41446.2745,,27136.8662,,25009.1642,,38184.7943,,25377.1586,,19497.92,,35453.6913,,23167.7031,,23873.8562,,,,
5399.99182,31127.2157,,22968.5605,,19969.3134,,13879.3475,,23536.9379,,10902.7733,,22884.9933,,17235.5959,,20816.0261,,,,,
5400.15856,,41430.4052,,27101.0701,,25058,,37943.1206,,25311.6414,,19516.56,,35243.0067,,23381.8722,,23814.0392,,,,
5400.32522,31263.7124,,22945.1975,,19956.5075,,13868.2553,,23535.7241,,10933.2267,,22946.8725,,17296.7918,,20795.268,,,,,
5400.49188,,41412.2614,,27122.0637,,25057.6119,,38171.8298,,25542.9517,,19452.4533,,35064.7248,,23200.099,,23683.8431,,,,
5400.65854,31292.2353,,22947.7962,,19994.3284,,13848.6809,,23535.6414,,10932.6933,,22980.2148,,17266.0784,,20795.8954,,,,,
5400.82527,,41417.5686,,27088.4586,,25129.5224,,38493.1915,,25507.2552,,19445.84,,34898.094,,23262.0206,,23711.8693,,,,
5400.99193,31340.1046,,23057.172,,19986.4179,,13827.4894,,23590.2345,,10925.3867,,22985.9866,,17214.5814,,20820.0784,,,,,
5401.15859,,41485.0458,,27142.9045,,25089.403,,38500.1418,,25419.2828,,19441.7067,,34838.4161,,23182.2845,,23771.7908,,,,
5401.32525,31212.8366,,22926.7771,,19998.4776,,13931.8865,,23607.9448,,10938.5867,,22934.0671,,17336.6763,,20792.6013,,,,,
5401.49199,,41612.3137,,27179.3631,,25071.791,,39024.3121,,25335.2552,,19376.9867,,34936.1074,,23099.7113,,23624.6536,,,,
5401.65865,31359.9477,,22998.5223,,19981.8209,,13862.2695,,23544.3862,,10902.08,,22967.3289,,17276.9979,,20748.915,,,,,
5401.82531,,41525.6471,,27093.9618,,25036.1194,,38958.922,,25383.6138,,19361.5733,,35264.2953,,23082.5897,,23540.1569,,,,
5401.99197,31351.2941,,22989.0701,,19919.1642,,13846.4397,,23597.5724,,10882.2667,,23091.2215,,17257.2371,,20783.7647,,,,,
5402.15863,,41527.5817,,27161.9873,,24973.5224,,38884.1418,,25406.4,,19702.0533,,35608.4832,,23253.9052,,23546.7712,,,,
5402.32536,31226.9281,,22996.8153,,19970.5373,,13895.7163,,23592.3862,,10933.7333,,23056.5638,,17260.5691,,20771.9477,,,,,
5402.49202,,41563.6078,,27143.6943,,24930.8955,,39193.078,,25416.8276,,19501.3333,,35327.5436,,23154.7381,,24031.2418,,,,
5402.65868,31379.0327,,23016.3567,,20017.194,,13817.1348,,23539.5034,,10909.76,,23032.8591,,17342.8784,,20774.6928,,,,,
5402.82534,,41575.2157,,27139.8217,,24884.2388,,39358.6667,,25382.7034,,19519.5733,,35118.953,,23254.7959,,24206.0392,,,,
5402.99208,31292.3399,,22925.2229,,19888.6866,,13817.8723,,23674.3724,,10925.68,,22982.8993,,17272.3794,,20750.2484,,,,,
5403.15873,,41603.2941,,27258.6752,,25057.4925,,39330.9787,,25322.8966,,19450.32,,34772.7517,,23420.9979,,24096.6013,,,,
5403.32539,31267.085,,22945.3503,,19956.5075,,13879.4326,,23688.8,,10885.1467,,23007.0336,,17312.5608,,20781.3856,,,,,
5403.49205,,41582.2222,,27207.7197,,25083.194,,39050.6667,,25365.7103,,19508.08,,34941.1275,,23327.7361,,24045.3333,,,,
5403.65871,31186.1176,,23000.9936,,19948.2388,,13784.1702,,23631.7241,,10866.6933,,22939.5705,,17194.8866,,20758.8235,,,,,
5403.82545,,41546.6405,,27164.9172,,24976,,38929.617,,25326.6759,,19458,,35183.7852,,23299.4969,,24045.8562,,,,
5403.99211,31234.9281,,23058.6497,,19926.3582,,13864.7092,,23693.8759,,10895.6533,,23016.1611,,17271.6206,,20785.0458,,,,,
5404.15877,,41570.3007,,27136.9172,,24794.209,,38972.5106,,25353.0759,,19553.4933,,35009.2617,,23284.2227,,24152.8627,,,,
5404.32543,31308.3137,,23037.1465,,19959.5821,,13880.5674,,23712.8,,10892.6667,,23032.6174,,17252.0577,,20783.0327,,,,,
5404.49216,,41544.8105,,27119.7707,,25083.1642,,39196.1986,,25293.6552,,19574.3733,,34662.8456,,23167.6701,,24107.5556,,,,
5404.65882,31241.1765,,23017.5796,,19907.1045,,13832.9929,,23551.0621,,10885.28,,23004.9933,,17202.0454,,20777.9608,,,,,
5404.82548,,41427.9477,,27103.8981,,24941.4925,,39462.2695,,25281.131,,19779.5733,,34748.2953,,23126.5649,,23984.366,,,,
5404.99214,31187.8431,,22973.0446,,19981.7015,,13832.227,,23486.7034,,10951.7067,,22998.1477,,17276.668,,20786.9542,,,,,
5405.1588,,41391.4771,,27150.293,,25105.4328,,39501.2199,,25231.2,,19718.1333,,34722.4698,,23081.633,,24056,,,,
5405.32554,31263.451,,23018.7006,,20036.5075,,13852.539,,23608.8276,,10891.36,,22990.7383,,17278.3175,,20799.3987,,,,,
5405.4922,,41534.719,,27150.242,,25101.8507,,39516.8227,,25377.6276,,19996.8,,34910.8188,,23279.1423,,23994.4575,,,,
5405.65886,31341.4641,,22933.0446,,19977.9403,,13830.6099,,23605.4345,,10863.44,,22999.302,,17295.5711,,20800.9935,,,,,
5405.82552,,41401.0196,,27145.6051,,25028.7164,,39444.3121,,25329.5448,,19869.9467,,34779.5168,,23334.4,,24089.9346,,,,
5405.99225,31259.3203,,23025.8599,,20037.4925,,13758.8369,,23625.6,,10904.1067,,23004.7248,,17302.1361,,20800.4706,,,,,
5406.15891,,41447.2157,,27109.0955,,25074.7463,,39730.6667,,25340.8,,19736.24,,34940.9128,,23346.9361,,24084.1569,,,,
5406.32557,31256.0784,,23020.2803,,19954.7463,,13800.7092,,23641.4621,,10891.44,,22967.0872,,17203.5299,,20731.9739,,,,,
5406.49223,,41498.1961,,27168.6624,,25036.3284,,39809.5035,,25364.6069,,19711.6267,,34971.5168,,23350.2021,,24179.0588,,,,
5406.65889,31202.4837,,22996.6369,,19951.3433,,13851.9149,,23613.5172,,10931.52,,23014.2819,,17251.8268,,20793.098,,,,,
5406.82563,,41547.9739,,27252.7134,,25047.3433,,40626.4113,,25355.0069,,19738.0267,,34977.2886,,23318.9938,,24147.9477,,,,
5406.99229,31251.085,,22912.6115,,19923.6418,,13849.9858,,23621.6828,,10910.4267,,22988.1074,,17269.8392,,20741.281,,,,,
5407.15895,,41497.8824,,27247.5159,,24895.6716,,40026.7801,,25290.5655,,19530.2933,,35007.0336,,23359.5711,,24151.7908,,,,
5407.32561,31262.9804,,22991.4395,,19909.7313,,13823.3475,,23574.7034,,10881.3333,,22959.1946,,17274.3258,,20789.7516,,,,,
5407.49234,,41540.1569,,27266.7006,,24968.2687,,39539.234,,25196.9379,,19663.68,,34966.7651,,23183.5052,,24182.1438,,,,
5407.659,31262.1438,,22971.6688,,19949.3433,,13788.1986,,23654.1517,,10880.6933,,23010.4161,,17248.3629,,20768.732,,,,,
